weight,age,height
49,24,167.64
68,38,180.34
79,25,175.26
56,27,162.56
60,29,172.72
68,28,157.48
70,31,167.64
80,32,165.1
58,36,167.64
58,29,162.56
68,36,177.8
70,34,170.18
58,45,165.1
54,37,157.48
62,38,165.1
53,35,172.72
61,31,165.1
68,34,170.18
58,26,172.72
72,44,170.18
63,27,147.32
54,32,157.48
58,27,160.02
68,28,162.56
72,21,175.26
58,25,160.02
63,23,154.94
61,32,165.1
52,55,157.48
57,34,165.1
58,50,165.1
65,29,172.72
63,34,162.56
44,31,160.02
58,27,165.1
56,31,160.02
61,56,170.18
54,57,160.02
63,26,160.02
53,26,167.64
72,31,165.1
63,36,170.18
52,29,160.02
65,29,170.18
61,30,160.02
63,40,175.26
57,43,175.26
68,35,172.72
61,37,170.18
61,31,157.48
49,35,165.1
61,31,170.18
88,52,185.42
63,33,172.72
54,30,160.02
52,39,152.4
63,28,160.02
56,37,162.56
57,26,154.94
72,24,170.18
68,31,170.18
61,34,160.02
68,41,162.56
69,29,175.26
59,36,167.64
46,43,157.48
63,27,165.1
50,28,162.56
52,31,157.48
61,21,170.18
61,29,
61,21,160.02
65,31,162.56
52,38,154.94
58,51,167.64
52,34,157.48
63,35,160.02
63,30,180.34
72,32,157.48
54,35,162.56
58,55,162.56
58,30,172.72
62,29,157.48
52,38,154.94
61,38,154.94
58,38,167.64
52,32,157.48
72,31,160.02
77,28,167.64
59,61,165.1
58,20,167.64
60,31,160.02
70,26,162.56
72,16,177.8
58,23,175.26
49,27,170.18
56,28,160.02
58,30,160.02
74,38,170.18
74,38,162.56
58,34,175.26
68,29,180.34
51,37,160.02
50,30,160.02
65,27,172.72
58,31,165.1
55,32,172.72
47,36,160.02
70,37,172.72
72,34,167.64
54,27,160.02
58,30,172.72
54,24,165.1
81,29,160.02
58,41,157.48
62,27,157.48
53,34,149.86
58,33,175.26
52,32,160.02
56,38,157.48
63,20,167.64
56,36,160.02
68,34,160.02
47,27,152.4
70,36,170.18
58,43,157.48
61,46,175.26
70,28,172.72
56,37,170.18
59,31,160.02
65,52,165.1
65,26,167.64
97,32,172.72
51,38,162.56
72,37,175.26
72,29,170.18
63,36,170.18
69,32,170.18
82,33,172.72
54,28,157.48
56,20,177.8
57,37,172.72
58,26,172.72
61,24,162.56
49,29,157.48
56,35,162.56
63,32,170.18
65,43,162.56
99,29,177.8
53,48,162.56
63,27,175.26
59,37,162.56
63,35,165.1
95,24,175.26
55,34,167.64
58,77,165.1
54,52,160.02
49,35,154.94
49,35,157.48
56,40,165.1
68,32,160.02
58,29,167.64
58,24,160.02
60,45,167.64
56,34,160.02
54,41,162.56
59,46,167.64
63,28,170.18
62,48,172.72
61,70,165.1
58,32,157.48
67,51,175.26
68,32,177.8
68,27,175.26
63,30,170.18
65,47,172.72
68,32,172.72
63,23,177.8
79,39,172.72
68,43,175.26
52,45,157.48
76,42,177.8
49,30,160.02
81,28,165.1
65,25,170.18
58,27,170.18
63,30,170.18
70,34,165.1
58,42,165.1
67,31,170.18
49,24,160.02
49,43,162.56
61,33,154.94
74,50,167.64
65,26,177.8
61,38,160.02
56,28,170.18
68,47,165.1
60,41,160.02
54,25,157.48
57,39,177.8
54,30,165.1
68,46,170.18
72,35,165.1
74,43,167.64
61,39,152.4
52,30,162.56
62,30,167.64
73,29,149.86
63,28,167.64
51,41,160.02
52,29,170.18
55,32,162.56
68,30,177.8
61,49,175.26
77,52,160.02
62,25,167.64
58,35,165.1
54,32,162.56
53,38,175.26
61,23,182.88
46,28,165.1
54,29,152.4
68,34,170.18
74,45,167.64
77,32,170.18
72,30,177.8
68,39,165.1
54,31,162.56
52,31,162.56
47,31,160.02
63,46,167.64
63,49,170.18
68,24,157.48
58,32,162.56
77,26,175.26
56,30,167.64
65,31,162.56
65,28,165.1
68,28,177.8
58,39,170.18
47,35,165.1
65,33,160.02
51,43,162.56
44,32,162.56
58,30,172.72
58,38,157.48
58,31,170.18
58,30,160.02
56,33,162.56
58,32,157.48
53,34,170.18
54,33,154.94
61,39,167.64
54,33,157.48
56,27,157.48
58,39,165.1
63,31,170.18
65,31,162.56
58,32,165.1
63,30,167.64
56,32,157.48
56,28,167.64
68,37,165.1
58,24,175.26
51,43,152.4
52,26,170.18
67,45,172.72
68,46,157.48
68,31,157.48
62,50,170.18
62,34,165.1
65,29,167.64
68,31,170.18
56,28,170.18
55,31,160.02
81,52,165.1
46,40,157.48
55,33,167.64
61,26,165.1
61,44,165.1
68,34,160.02
52,29,157.48
58,35,167.64
74,53,170.18
49,31,160.02
68,38,172.72
58,25,165.1
63,29,177.8
99,60,157.48
53,29,162.56
58,29,162.56
63,30,167.64
58,23,162.56
74,35,177.8
58,17,170.18
47,32,154.94
63,32,172.72
60,55,165.1
56,36,160.02
50,36,147.32
56,44,160.02
47,27,157.48
63,26,160.02
45,39,160.02
56,46,167.64
50,23,157.48
63,27,170.18
57,45,172.72
74,49,157.48
56,32,157.48
65,31,167.64
63,20,157.48
55,34,167.64
58,28,167.64
68,32,167.64
56,56,165.1
58,31,167.64
53,46,157.48
70,31,175.26
61,37,162.56
58,59,165.1
79,48,177.8
53,33,152.4
61,33,160.02
65,33,170.18
81,34,172.72
49,29,157.48
86,27,172.72
70,38,160.02
81,33,175.26
54,45,152.4
59,29,165.1
61,34,160.02
64,27,162.56
68,30,180.34
65,30,162.56
58,34,180.34
54,35,157.48
58,40,162.56
61,29,165.1
61,28,162.56
69,29,165.1
72,29,165.1
54,31,160.02
52,68,160.02
61,32,170.18
63,43,162.56
61,48,162.56
63,32,167.64
68,28,167.64
56,27,170.18
54,24,167.64
68,31,180.34
79,32,157.48
69,31,162.56
58,20,165.1
72,29,177.8
77,,162.56
68,45,172.72
65,24,172.72
63,32,172.72
56,25,162.56
52,32,152.4
49,39,160.02
65,31,160.02
56,32,172.72
57,34,162.56
48,20,160.02
63,48,180.34
115,28,170.18
58,26,170.18
74,24,185.42
59,40,165.1
68,37,170.18
54,44,170.18
108,33,177.8
68,37,175.26
54,42,160.02
56,55,165.1
52,29,170.18
55,27,157.48
54,37,165.1
65,27,162.56
66,27,157.48
58,30,165.1
77,32,167.64
61,32,167.64
62,52,177.8
63,31,172.72
61,51,157.48
51,60,152.4
70,44,165.1
72,34,162.56
113,28,165.1
74,34,175.26
47,32,162.56
81,36,167.64
54,27,170.18
66,39,170.18
74,30,172.72
70,27,165.1
61,30,160.02
53,33,165.1
68,29,162.56
51,25,162.56
58,33,162.56
52,35,167.64
54,34,154.94
63,26,167.64
63,25,165.1
65,30,172.72
72,24,175.26
61,39,175.26
49,20,157.48
63,34,172.72
56,28,154.94
65,32,172.72
65,38,157.48
58,42,172.72
63,48,175.26
43,21,162.56
63,37,165.1
83,34,160.02
61,33,170.18
65,57,162.56
66,42,152.4
61,28,175.26
74,29,162.56
52,33,160.02
56,34,167.64
56,44,162.56
61,41,172.72
59,31,167.64
63,33,175.26
58,41,172.72
72,31,177.8
59,31,175.26
72,31,170.18
58,47,167.64
60,32,157.48
79,33,170.18
58,27,175.26
54,28,160.02
52,32,167.64
63,31,167.64
68,37,170.18
58,31,165.1
56,41,162.56
52,28,160.02
70,29,149.86
70,28,165.1
61,33,160.02
56,44,162.56
56,20,157.48
52,30,162.56
56,36,154.94
74,29,162.56
56,56,167.64
49,37,162.56
45,43,157.48
54,31,170.18
54,29,165.1
68,34,157.48
55,25,160.02
54,44,162.56
68,29,154.94
63,32,167.64
51,47,165.1
54,34,162.56
74,37,172.72
70,44,170.18
90,52,170.18
65,27,172.72
57,35,162.56
73,48,172.72
56,31,160.02
65,30,167.64
77,30,182.88
75,38,182.88
54,43,170.18
49,69,162.56
53,32,162.56
61,38,180.34
58,28,172.72
52,25,154.94
63,33,172.72
68,35,162.56
56,43,170.18
53,33,172.72
50,40,160.02
81,40,162.56
64,29,160.02
53,29,157.48
60,36,167.64
61,30,170.18
45,31,162.56
63,27,175.26
56,31,160.02
68,27,177.8
54,26,162.56
68,28,170.18
52,37,157.48
56,33,165.1
47,38,154.94
68,51,157.48
72,32,167.64
58,29,172.72
52,35,152.4
49,30,154.94
65,46,172.72
60,37,167.64
53,41,167.64
58,32,172.72
59,39,167.64
56,29,162.56
43,28,162.56
58,32,177.8
58,38,157.48
61,28,167.64
61,27,167.64
58,29,172.72
68,30,162.56
56,29,162.56
52,28,154.94
52,50,162.56
61,30,165.1
54,34,170.18
72,28,167.64
56,31,170.18
63,33,172.72
58,59,157.48
62,40,170.18
60,45,172.72
72,33,165.1
65,34,172.72
81,31,177.8
58,37,162.56
59,34,157.48
52,23,160.02
65,46,167.64
52,44,160.02
65,41,167.64
54,26,165.1
77,37,170.18
63,45,157.48
54,28,165.1
61,30,
58,31,167.64
81,34,165.1
58,38,167.64
56,39,167.64
72,46,160.02
58,28,162.56
63,41,154.94
65,38,165.1
77,43,154.94
58,58,165.1
68,40,160.02
58,21,170.18
61,29,162.56
70,36,170.18
56,41,162.56
63,30,157.48
63,49,162.56
72,27,162.56
49,29,160.02
63,40,170.18
48,43,165.1
58,31,162.56
61,58,165.1
63,28,162.56
56,30,157.48
43,30,149.86
63,28,172.72
72,31,165.1
56,48,162.56
68,29,162.56
56,48,165.1
65,29,162.56
61,28,177.8
53,23,157.48
65,25,167.64
56,32,165.1
47,30,154.94
54,25,160.02
63,36,162.56
68,34,160.02
61,33,177.8
47,27,157.48
46,27,157.48
65,29,167.64
74,,167.64
56,26,172.72
68,29,170.18
49,30,165.1
52,24,157.48
68,28,160.02
72,44,165.1
56,31,162.56
54,35,154.94
70,41,172.72
54,27,175.26
70,40,170.18
68,21,177.8
56,33,162.56
58,32,167.64
63,30,165.1
95,32,160.02
64,28,170.18
63,29,162.56
77,26,175.26
56,34,157.48
68,35,167.64
53,31,165.1
122,28,162.56
50,32,154.94
61,34,142.24
57,21,167.64
65,35,165.1
47,45,160.02
61,37,162.56
54,33,162.56
56,44,165.1
54,35,154.94
65,33,170.18
81,26,165.1
83,27,182.88
58,28,154.94
65,27,172.72
52,32,154.94
61,27,172.72
56,27,157.48
49,30,167.64
83,35,172.72
63,32,175.26
81,38,165.1
68,30,170.18
47,36,157.48
58,30,170.18
54,33,157.48
63,58,177.8
68,35,172.72
54,39,165.1
56,21,167.64
74,31,167.64
64,37,170.18
72,24,172.72
62,31,167.64
45,42,160.02
104,32,157.48
58,35,162.56
54,28,165.1
70,33,165.1
63,49,165.1
68,34,170.18
62,33,172.72
58,50,170.18
74,36,175.26
53,28,154.94
62,42,177.8
56,30,165.1
56,27,162.56
49,24,167.64
70,28,175.26
63,29,157.48
68,35,162.56
58,27,175.26
58,54,167.64
66,37,165.1
86,33,165.1
49,26,160.02
74,27,162.56
54,38,162.56
54,36,162.56
54,28,162.56
65,54,180.34
63,34,167.64
61,54,177.8
54,32,154.94
48,37,157.48
80,30,157.48
67,27,167.64
61,37,165.1
76,32,170.18
63,23,175.26
61,32,165.1
74,31,165.1
58,36,172.72
86,32,162.56
54,34,162.56
72,30,172.72
58,30,175.26
65,36,157.48
54,34,167.64
72,39,167.64
53,,157.48
74,28,167.64
84,40,177.8
61,48,177.8
56,29,172.72
54,32,154.94
61,49,170.18
50,28,160.02
47,42,162.56
74,26,172.72
63,28,167.64
79,40,177.8
50,35,160.02
70,33,175.26
61,29,160.02
68,52,154.94
50,40,157.48
62,42,167.64
68,26,172.72
97,36,165.1
59,35,162.56
52,30,167.64
70,48,177.8
70,32,172.72
58,19,175.26
58,31,160.02
81,37,152.4
62,33,172.72
68,30,170.18
63,24,175.26
53,30,160.02
70,24,162.56
90,43,157.48
54,42,157.48
65,26,170.18
63,29,172.72
52,35,165.1
63,29,160.02
72,35,167.64
58,34,160.02
68,30,170.18
56,32,167.64
45,27,157.48
71,37,160.02
56,37,157.48
61,33,170.18
54,32,154.94
61,66,160.02
65,42,172.72
63,22,162.56
61,28,172.72
63,41,172.72
68,36,165.1
65,26,172.72
89,30,170.18
68,40,172.72
65,30,170.18
68,42,160.02
61,41,162.56
58,30,162.56
61,30,162.56
58,37,180.34
54,20,165.1
74,30,167.64
72,28,
54,30,172.72
54,26,154.94
65,24,175.26
61,31,180.34
70,55,160.02
61,27,177.8
56,45,162.56
52,32,160.02
70,27,170.18
49,29,162.56
56,27,172.72
52,25,157.48
58,31,162.56
49,24,160.02
48,30,152.4
74,42,167.64
70,31,165.1
65,45,157.48
52,34,157.48
70,40,162.56
113,33,175.26
47,21,160.02
49,33,160.02
57,23,167.64
77,29,172.72
83,44,175.26
63,22,172.72
63,27,167.64
58,18,162.56
52,36,162.56
52,30,160.02
61,58,170.18
81,51,160.02
56,22,162.56
47,42,157.48
58,39,170.18
49,26,170.18
68,40,175.26
52,50,162.56
74,30,165.1
43,31,152.4
56,29,172.72
56,41,165.1
74,29,170.18
58,30,162.56
54,33,162.56
58,25,170.18
72,31,167.64
54,32,157.48
54,28,157.48
70,29,175.26
61,19,162.56
54,35,162.56
74,33,180.34
58,26,177.8
58,28,165.1
57,32,172.72
65,28,162.56
61,34,172.72
56,32,162.56
58,28,170.18
56,31,160.02
55,55,160.02
54,30,152.4
50,37,154.94
68,52,177.8
74,33,170.18
52,36,157.48
63,27,177.8
72,31,162.56
54,24,170.18
55,28,162.56
56,28,160.02
68,27,160.02
57,28,162.56
54,29,160.02
63,27,160.02
58,34,175.26
44,44,160.02
54,36,157.48
61,36,165.1
60,38,162.56
52,37,154.94
65,28,162.56
58,30,162.56
74,30,167.64
74,33,162.56
47,34,162.56
54,18,162.56
48,29,162.56
50,25,165.1
70,35,167.64
81,22,190.5
68,24,180.34
58,28,170.18
61,21,170.18
61,,170.18
65,34,172.72
58,46,167.64
61,30,172.72
61,37,167.64
64,34,162.56
58,35,167.64
61,39,172.72
56,28,165.1
63,30,165.1
72,33,160.02
99,29,162.56
56,24,165.1
61,34,165.1
54,25,162.56
62,35,170.18
54,35,165.1
61,28,154.94
65,31,157.48
58,29,167.64
56,55,165.1
53,26,170.18
65,30,170.18
68,30,162.56
61,31,170.18
54,33,154.94
52,36,162.56
49,31,160.02
56,47,162.56
72,26,167.64
65,28,172.72
61,38,170.18
79,33,170.18
54,26,154.94
56,31,160.02
71,43,167.64
56,48,160.02
58,42,175.26
61,40,170.18
58,29,154.94
56,26,170.18
55,34,167.64
79,32,167.64
61,34,160.02
48,35,157.48
49,26,167.64
49,37,157.48
70,36,177.8
54,39,157.48
65,30,172.72
58,31,167.64
61,30,167.64
52,55,154.94
63,44,165.1
54,42,160.02
54,32,177.8
56,37,172.72
61,28,157.48
43,31,154.94
68,29,175.26
68,27,177.8
78,28,160.02
68,42,170.18
70,40,175.26
58,30,165.1
59,35,170.18
70,25,165.1
56,30,162.56
63,34,162.56
56,40,154.94
65,35,170.18
57,33,165.1
57,26,175.26
67,25,172.72
90,52,177.8
63,28,162.56
58,27,170.18
63,27,167.64
52,33,154.94
54,31,152.4
61,31,162.56
65,33,177.8
56,36,165.1
65,68,165.1
62,46,160.02
76,35,175.26
74,28,170.18
72,26,172.72
65,35,170.18
65,28,162.56
97,42,167.64
68,45,157.48
61,42,177.8
69,36,165.1
52,36,152.4
70,31,170.18
65,37,165.1
40,26,165.1
58,37,167.64
65,33,157.48
65,32,170.18
51,48,160.02
49,43,154.94
65,33,172.72
77,35,180.34
56,29,160.02
58,33,177.8
86,32,160.02
58,25,162.56
62,39,167.64
63,32,170.18
68,31,175.26
61,49,175.26
61,30,175.26
63,32,172.72
53,32,157.48
70,56,162.56
68,31,175.26
51,30,160.02
49,16,170.18
56,40,
61,26,165.1
56,32,165.1
72,39,172.72
61,36,170.18
56,32,160.02
63,33,165.1
53,35,152.4
61,34,167.64
61,57,165.1
78,33,170.18
75,34,165.1
72,24,165.1
49,28,162.56
61,36,162.56
69,38,170.18
81,23,180.34
61,47,157.48
66,63,175.26
61,70,165.1
68,34,160.02
58,30,162.56
70,34,170.18
70,,175.26
56,38,167.64
55,42,157.48
50,27,170.18
56,33,165.1
72,36,165.1
56,43,162.56
83,27,170.18
54,22,165.1
65,33,162.56
58,29,172.72
54,34,165.1
47,28,160.02
70,37,167.64
63,48,175.26
65,40,167.64
61,32,160.02
58,33,165.1
65,45,165.1
95,24,175.26
56,31,160.02
54,38,165.1
65,25,167.64
53,27,170.18
79,27,160.02
71,26,177.8
45,36,157.48
54,22,167.64
55,42,170.18
61,28,172.72
74,55,180.34
52,35,157.48
64,32,165.1
61,30,167.64
72,36,165.1
65,35,177.8
79,27,157.48
54,23,165.1
63,32,170.18
61,31,167.64
54,29,162.56
63,38,165.1
56,33,167.64
65,34,162.56
67,38,165.1
52,24,160.02
65,24,172.72
54,27,172.72
58,35,167.64
50,30,152.4
56,32,160.02
56,29,157.48
53,30,160.02
49,33,157.48
72,38,162.56
72,40,160.02
58,30,160.02
61,32,167.64
60,33,172.72
52,46,160.02
71,36,170.18
82,25,165.1
86,28,172.72
65,33,170.18
46,30,162.56
49,45,160.02
65,32,170.18
68,27,177.8
51,32,154.94
54,34,160.02
55,26,170.18
58,31,154.94
52,20,165.1
74,32,175.26
65,33,167.64
68,32,162.56
58,34,175.26
58,31,160.02
57,28,167.64
54,34,160.02
49,35,160.02
58,27,167.64
52,33,160.02
67,36,167.64
65,30,167.64
49,24,167.64
56,31,162.56
58,31,157.48
68,31,154.94
56,41,157.48
71,40,160.02
61,32,165.1
56,53,170.18
65,38,160.02
49,32,160.02
58,29,157.48
49,32,152.4
49,27,165.1
49,30,165.1
50,35,157.48
52,28,162.56
58,58,165.1
72,32,172.72
53,28,172.72
45,32,152.4
55,43,175.26
69,44,170.18
68,44,175.26
47,33,152.4
54,37,165.1
65,43,180.34
72,32,175.26
58,29,157.48
61,54,180.34
81,32,167.64
63,25,162.56
86,34,182.88
58,34,170.18
79,28,170.18
57,34,157.48
76,27,162.56
56,37,162.56
56,38,167.64
58,56,167.64
49,24,167.64
47,31,162.56
58,53,157.48
63,28,177.8
62,42,165.1
53,,165.1
52,29,162.56
59,24,170.18
77,31,160.02
58,30,162.56
74,30,172.72
70,32,172.72
68,31,170.18
64,40,162.56
58,30,165.1
69,32,177.8
68,45,170.18
54,27,167.64
68,25,170.18
49,24,167.64
65,33,170.18
74,37,162.56
61,38,170.18
45,34,152.4
61,35,177.8
58,38,172.72
58,30,172.72
56,32,152.4
81,46,172.72
72,37,177.8
61,35,180.34
52,28,160.02
81,33,170.18
72,31,157.48
65,37,165.1
54,28,162.56
49,52,160.02
63,33,170.18
77,46,170.18
53,34,160.02
50,31,154.94
54,30,165.1
79,35,172.72
61,26,170.18
77,30,167.64
58,33,167.64
58,28,
68,35,172.72
81,29,160.02
55,26,170.18
68,49,167.64
63,29,157.48
62,27,160.02
51,38,160.02
56,31,162.56
56,34,162.56
65,25,175.26
61,26,172.72
65,41,172.72
79,32,167.64
81,34,175.26
74,34,177.8
52,28,160.02
58,21,165.1
53,35,162.56
52,39,162.56
45,33,162.56
48,25,157.48
61,28,172.72
58,45,170.18
77,30,165.1
58,33,157.48
54,31,165.1
84,50,160.02
58,34,154.94
68,35,160.02
63,31,170.18
74,27,162.56
70,23,160.02
52,28,154.94
58,31,175.26
49,27,165.1
52,38,162.56
61,33,172.72
56,39,162.56
63,31,170.18
54,36,165.1
58,28,160.02
56,32,165.1
63,30,170.18
61,30,175.26
63,29,165.1
71,24,152.4
74,33,175.26
55,40,160.02
66,34,165.1
62,32,172.72
63,37,162.56
54,33,160.02
68,34,165.1
61,33,172.72
61,30,167.64
67,36,172.72
68,25,172.72
81,36,162.56
65,21,160.02
56,30,170.18
54,28,172.72
56,45,162.56
50,32,160.02
58,50,165.1
53,35,157.48
72,31,170.18
58,41,162.56
48,53,160.02
65,29,160.02
67,28,170.18
57,,165.1
58,23,162.56
60,33,167.64
52,28,167.64
86,29,165.1
70,34,165.1
61,26,165.1
52,25,162.56
61,25,165.1
68,30,157.48
47,21,162.56
65,33,170.18
68,29,165.1
78,46,172.72
57,21,167.64
77,43,170.18
61,49,170.18
61,22,172.72
54,32,162.56
67,37,157.48
57,33,172.72
51,31,157.48
58,32,162.56
63,25,165.1
58,32,167.64
54,30,167.64
61,36,167.64
58,37,167.64
56,55,172.72
65,25,175.26
72,29,162.56
54,26,162.56
58,28,157.48
48,34,162.56
58,28,165.1
58,52,160.02
52,31,162.56
54,37,162.56
71,28,175.26
52,28,165.1
56,28,165.1
58,29,165.1
61,25,170.18
68,32,170.18
56,25,160.02
54,26,170.18
61,45,172.72
58,26,170.18
61,37,160.02
56,48,165.1
71,48,170.18
61,22,175.26
70,33,175.26
49,45,167.64
54,26,167.64
71,28,162.56
63,36,162.56
64,28,157.48
90,36,172.72
54,32,167.64
56,39,162.56
79,19,170.18
61,37,157.48
63,36,167.64
56,33,170.18
70,32,154.94
58,26,167.64
65,31,170.18
50,36,165.1
70,22,160.02
52,25,157.48
62,36,175.26
49,20,157.48
43,30,149.86
63,23,160.02
58,41,165.1
80,39,149.86
61,28,167.64
47,27,157.48
65,41,172.72
47,18,160.02
56,39,170.18
54,30,167.64
56,25,165.1
74,46,167.64
86,20,162.56
56,28,157.48
62,37,172.72
57,32,167.64
53,35,160.02
52,53,157.48
63,35,157.48
70,40,177.8
56,37,157.48
52,38,160.02
51,20,149.86
54,44,175.26
65,29,177.8
56,30,162.56
59,30,175.26
63,35,165.1
54,36,157.48
71,42,162.56
58,26,165.1
49,28,162.56
54,42,167.64
62,41,160.02
49,29,162.56
52,29,160.02
58,32,175.26
53,31,170.18
52,31,160.02
58,33,175.26
58,33,167.64
54,33,157.48
61,31,162.56
58,38,167.64
72,40,175.26
58,44,175.26
62,28,162.56
49,37,152.4
63,41,165.1
49,29,149.86
54,36,162.56
61,25,165.1
53,48,160.02
78,46,160.02
87,29,170.18
56,38,160.02
72,37,177.8
52,32,172.72
65,35,177.8
68,29,162.56
49,32,160.02
64,43,172.72
59,33,162.56
57,46,162.56
68,58,165.1
63,29,180.34
61,33,172.72
52,26,157.48
52,32,165.1
58,31,170.18
55,26,170.18
58,28,162.56
86,36,162.56
86,31,170.18
54,26,157.48
78,30,172.72
65,27,167.64
52,37,160.02
87,34,175.26
58,25,157.48
74,36,175.26
72,39,167.64
58,27,160.02
56,25,154.94
68,40,172.72
66,34,160.02
63,28,170.18
61,40,180.34
63,24,170.18
61,31,172.72
58,50,167.64
72,32,165.1
50,34,157.48
70,29,152.4
74,54,165.1
74,36,165.1
56,29,160.02
58,29,154.94
83,35,172.72
57,23,162.56
53,33,160.02
72,46,167.64
54,27,162.56
52,33,157.48
68,28,167.64
47,26,167.64
83,31,160.02
52,27,160.02
86,22,180.34
48,31,154.94
58,42,162.56
77,38,180.34
63,35,167.64
53,32,170.18
68,29,175.26
56,37,172.72
56,36,160.02
53,27,160.02
53,28,165.1
61,32,152.4
52,26,162.56
65,31,177.8
56,37,165.1
59,47,165.1
72,30,175.26
59,34,157.48
70,43,162.56
68,29,165.1
63,29,167.64
52,27,167.64
58,31,170.18
61,28,154.94
68,37,172.72
61,59,167.64
48,48,167.64
81,29,177.8
65,31,175.26
63,25,172.72
56,32,172.72
63,31,167.64
71,33,177.8
70,34,177.8
63,31,162.56
58,36,157.48
63,20,170.18
63,54,170.18
55,28,167.64
72,58,170.18
77,48,162.56
55,29,160.02
56,43,165.1
58,26,
58,38,167.64
54,44,157.48
58,36,170.18
65,30,165.1
58,33,170.18
83,38,180.34
72,33,177.8
77,30,
68,30,170.18
54,26,157.48
56,29,165.1
58,21,170.18
70,32,180.34
60,39,180.34
70,31,175.26
61,23,167.64
61,31,167.64
58,30,160.02
58,33,167.64
56,33,167.64
77,37,177.8
54,35,154.94
56,58,170.18
62,52,170.18
49,28,154.94
56,31,170.18
58,27,157.48
61,42,177.8
61,28,160.02
52,31,157.48
58,33,170.18
49,24,160.02
54,38,160.02
86,32,162.56
104,35,172.72
68,51,170.18
53,29,160.02
56,42,162.56
72,23,152.4
54,40,162.56
59,38,172.72
74,31,175.26
55,32,167.64
52,29,160.02
63,33,165.1
54,30,170.18
